,age,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,marital
1409,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes,single
1410,28,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,single
1411,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1412,27,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,single
1413,43,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,no,married
1414,51,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes,married
1415,35,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,single
1416,42,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,married
1417,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,single
1418,35,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,divorced
1419,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,married
1420,45,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,married
1421,24,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,single
1422,30,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,married
1423,31,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,divorced
1424,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,married
1425,68,2,999,1,failure,-1.7,94.215,-40.3,0.889,4991.6,yes,married
1426,50,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,married
1427,32,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,married
1428,55,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,married
1429,31,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,married
1430,55,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,married
1431,37,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,married
1432,41,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,single
1433,34,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,single
1434,33,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes,married
1435,42,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,married
1436,56,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,married
1437,46,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,married
1438,42,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,single
1439,33,2,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,divorced
1440,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,married
1441,43,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,married
1442,52,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,married
1443,40,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,single
1444,49,3,999,0,nonexistent,-3.0,92.713,-33.0,0.7170000000000001,5023.5,no,single
1445,41,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,married
1446,26,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,single
1447,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,divorced
1448,33,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,married
1449,36,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,single
1450,33,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,married
1451,36,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,married
1452,61,2,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,no,divorced
1453,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,married
1454,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,no,single
1455,41,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,married
1456,39,8,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,married
1457,39,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,divorced
1458,38,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,married
1459,47,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,married
1460,24,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,single
1461,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,divorced
1462,34,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,divorced
1463,51,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,married
1464,53,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,no,married
1465,24,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no,single
1466,24,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,married
1467,35,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,married
1468,71,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no,single
1469,27,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,single
1470,32,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no,married
1471,56,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,divorced
1472,35,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,single
1473,35,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,single
1474,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,single
1475,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,single
1476,27,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,single
1477,35,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,single
1478,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,married
1479,38,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,married
1480,32,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,single
1481,35,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,married
1482,28,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,single
1483,25,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,married
1484,28,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,single
1485,31,1,3,1,success,-1.1,94.199,-37.5,0.878,4963.6,yes,married
1486,38,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,married
1487,53,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,married
1488,32,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,divorced
1489,73,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,married
1490,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,single
1491,64,3,999,0,nonexistent,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes,married
1492,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,divorced
1493,51,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,married
1494,34,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no,married
1495,50,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,married
1496,39,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,single
1497,34,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.629,5099.1,no,married
1498,37,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,divorced
1499,40,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,married
1500,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,married
1501,41,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,divorced
1502,38,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,married
1503,47,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,divorced
1504,23,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,single
1505,30,11,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,single
1506,49,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,married
1507,51,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,married
1508,36,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,single
1509,49,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,married
1510,21,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no,single
1511,34,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,married
1512,45,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,married
1513,54,1,3,1,success,-1.8,92.89299999999999,-46.2,1.27,5099.1,yes,married
1514,34,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,married
1515,36,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,married
1516,45,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,single
1517,37,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,married
1518,32,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,single
1519,51,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,married
1520,35,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1521,36,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,single
1522,32,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,divorced
1523,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,married
1524,51,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,married
1525,24,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.851,5076.2,no,single
1526,37,2,999,0,nonexistent,-2.9,92.469,-33.6,0.9440000000000001,5076.2,no,married
1527,37,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,married
1528,56,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,married
1529,27,1,999,0,nonexistent,-0.1,93.2,-42.0,3.853,5195.8,no,single
1530,59,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,divorced
1531,54,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes,married
1532,34,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,married
1533,36,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,married
1534,54,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1535,30,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1536,37,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,married
1537,46,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,married
1538,50,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,married
1539,35,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,no,single
1540,78,1,999,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,yes,married
1541,27,3,999,0,nonexistent,-1.7,94.215,-40.3,0.79,4991.6,yes,single
1542,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1543,51,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,married
1544,41,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,married
1545,54,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,married
1546,46,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,5.045,5195.8,no,divorced
1547,30,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,married
1548,33,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,single
1549,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,divorced
1550,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1551,36,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,married
1552,46,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,divorced
1553,40,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,married
1554,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,single
1555,35,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,married
1556,55,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,divorced
1557,49,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,married
1558,36,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,single
1559,42,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,married
1560,48,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,divorced
1561,40,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,single
1562,53,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,married
1563,42,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,married
1564,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1565,38,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,no,single
1566,34,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,single
1567,36,8,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no,single
1568,38,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,divorced
1569,32,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,married
1570,32,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes,married
1571,49,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,married
1572,35,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,yes,married
1573,38,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,married
1574,38,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,single
1575,28,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,single
1576,26,1,3,3,success,-1.1,94.199,-37.5,0.879,4963.6,yes,single
1577,27,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,single
1578,59,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,married
1579,26,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,single
1580,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,single
1581,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,single
1582,30,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,married
1583,40,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,married
1584,37,7,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,divorced
1585,31,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,married
1586,47,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,divorced
1587,54,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,married
1588,32,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,married
1589,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,married
1590,55,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,married
1591,80,1,3,3,success,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes,married
1592,29,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,married
1593,32,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,yes,single
1594,47,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,single
1595,49,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,divorced
1596,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,married
1597,51,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,married
1598,40,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,married
1599,44,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes,divorced
1600,28,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,single
1601,46,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,married
1602,46,11,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,married
1603,52,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1604,25,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,no,single
1605,31,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,single
1606,38,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,divorced
1607,52,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,married
1608,39,3,999,0,nonexistent,-1.7,94.215,-40.3,0.8270000000000001,4991.6,yes,divorced
1609,44,2,6,1,success,-3.4,92.649,-30.1,0.7190000000000001,5017.5,yes,divorced
1610,39,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,single
1611,54,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,married
1612,55,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,married
1613,46,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,divorced
1614,55,1,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,no,divorced
1615,45,4,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,married
1616,29,2,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,yes,single
1617,46,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,divorced
1618,50,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,married
1619,39,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,married
1620,50,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1621,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,married
1622,36,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1623,29,5,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,single
1624,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,married
1625,42,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1626,51,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,no,married
1627,26,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,single
1628,31,3,18,3,failure,-1.7,94.027,-38.3,0.898,4991.6,yes,single
1629,47,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,married
1630,54,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,single
1631,40,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,married
1632,29,3,5,1,success,-1.7,94.055,-39.8,0.7020000000000001,4991.6,yes,married
1633,39,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,married
1634,55,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,married
1635,43,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,married
1636,26,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,single
1637,33,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,divorced
1638,42,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,married
1639,36,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,married
1640,33,3,999,0,nonexistent,-1.8,93.075,-47.1,1.4980000000000002,5099.1,yes,married
1641,36,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,single
1642,45,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1643,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,married
1645,28,4,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no,married
1646,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,married
1647,49,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,married
1648,38,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,single
1649,36,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,single
1650,51,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,married
1651,57,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,married
1652,44,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes,divorced
1653,27,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,yes,single
1654,58,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,divorced
1655,28,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,single
1656,41,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes,married
1657,34,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,married
1658,29,2,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2,yes,single
1659,55,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,divorced
1660,37,2,999,4,failure,-1.7,94.027,-38.3,0.899,4991.6,yes,single
1661,18,1,7,2,success,-1.8,93.876,-40.0,0.677,5008.7,no,single
1662,39,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,married
1663,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,married
1664,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,married
1665,35,1,999,2,failure,-1.1,94.76700000000001,-50.8,1.05,4963.6,no,married
1666,36,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,married
1667,55,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,married
1668,50,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,married
1669,37,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,married
1670,24,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,single
1671,57,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1672,59,2,999,1,failure,-1.8,93.749,-34.6,0.644,5008.7,no,divorced
1673,32,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,no,single
1674,36,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,divorced
1675,48,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes,married
1676,33,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,single
1677,43,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,divorced
1678,39,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1679,26,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,single
1680,47,1,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5,no,divorced
1681,24,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,single
1682,35,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,married
1683,26,2,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,no,single
1684,31,9,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,single
1685,33,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes,single
1686,53,3,999,0,nonexistent,-1.8,93.075,-47.1,1.3719999999999999,5099.1,no,single
1687,43,1,999,1,failure,-1.8,93.876,-40.0,0.6990000000000001,5008.7,yes,married
1688,34,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,single
1689,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,single
1690,33,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,married
1691,33,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,married
1692,47,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,married
1693,29,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,married
1694,25,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,single
1695,35,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1696,29,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,married
1697,57,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no,married
1698,49,5,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,married
1699,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,married
1700,31,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1701,43,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,married
1702,34,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,married
1703,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,single
1704,43,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,married
1705,38,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,married
1706,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
1707,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,single
1708,47,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,married
